Fecha Cierre,Client_ID,Resident_Capital,Client_Age_Years,Client_Sex,Client_Married,Amount_Last_Disbursement,n(Months)_Since_Last_Disbursement,n(Months)_Client_Relationship,n(Months)_LO_Active_Employee,Client_Status_Post3Months,Client_Status_Post6Months,LO_Active_Employee_Post3Months,LO_Active_Employee_Post6Months,n(Loans)_Outstanding_Maynas,n(Loans)_Outstanding_Other,n(Additional_Loans)_Post3Months,n(Additional_Loans)_Post6Months,Total_Accumulated_Interest_per_Client,LO_Active_Employee_Prior3Months,LO_Active_Employee_Prior6Months,n(Additional_Loans)_Pre3Months,n(Additional_Loans)_Pre6Months,LO_Changed,n(Months)_Change_LO
2019-04-30,1090300222950,0,53,0,0,5000.0,2,91,93,1,0,0,0,2,0,0,0,1093,0,0,0,0,0,0
2019-04-30,1090300254649,0,49,1,0,13000.0,5,61,24,1,0,0,0,1,5,0,0,239,0,0,0,0,0,0
2019-04-30,1090300341541,0,58,0,0,20000.0,6,6,110,1,0,0,0,1,2,0,0,41,0,0,0,0,0,0
2019-04-30,1090300355569,1,35,1,0,2000.0,11,11,60,1,0,0,0,1,4,0,0,13,0,0,0,0,1,2
2019-04-30,1090300401927,0,32,1,0,14000.0,6,6,27,1,0,0,0,1,1,0,0,27,0,0,0,0,0,0
2019-04-30,1090300525782,0,36,0,0,10000.0,6,40,14,1,0,0,0,1,2,0,0,139,0,0,0,0,0,0
2019-04-30,1090300526070,0,36,1,0,35000.0,6,29,14,1,0,0,0,1,0,0,0,496,0,0,0,0,1,4
2019-04-30,1090300535800,0,36,0,0,26000.0,6,34,8,1,0,0,0,1,0,0,0,420,0,0,0,0,1,2
2019-04-30,1090300563293,0,35,0,0,15000.0,6,6,7,1,0,0,0,1,1,0,0,231,0,0,0,0,0,0
2019-04-30,1090300573876,0,48,1,0,5000.0,0,0,15,1,0,0,0,1,2,0,0,35,0,0,0,0,0,0
2019-04-30,1090300586285,0,51,0,0,10000.0,0,0,110,1,0,0,0,1,2,0,0,268,0,0,0,0,0,0
2019-04-30,1090400008699,1,56,1,0,29000.0,6,6,76,1,0,0,0,1,0,0,0,424,0,0,0,0,1,2
2019-04-30,1090400051608,1,49,0,1,2000.0,7,7,48,1,0,0,0,1,2,0,0,30,0,0,0,0,1,7
2019-04-30,1090400073962,1,37,0,0,10000.0,0,0,8,1,0,0,0,1,2,0,0,59,0,0,0,0,0,0
2019-04-30,1090400142352,1,39,0,0,45000.0,2,2,34,1,0,0,0,1,1,0,0,454,0,0,0,0,0,0
2019-04-30,1090400196321,0,32,0,0,19500.0,0,0,6,1,0,0,0,1,1,0,0,52,0,0,0,0,0,0
2019-04-30,1090400207543,1,28,1,0,50000.0,5,43,74,1,0,0,0,1,0,0,0,503,0,0,0,0,1,2
2019-04-30,1090400207632,1,48,0,0,60000.0,6,37,74,1,0,0,0,1,0,0,0,133,0,0,0,0,0,0
2019-04-30,1090400207764,1,35,1,0,8700.0,5,22,76,1,0,0,0,2,0,0,0,78,0,0,0,0,0,0
2019-04-30,1090400207802,1,33,1,0,7000.0,2,19,20,1,0,0,0,2,3,0,0,629,0,0,0,0,0,0
2019-05-31,1090100014583,1,57,1,1,8000.0,8,8,20,0,1,1,1,1,2,0,0,115,0,1,0,0,1,6
2019-05-31,1090100026816,1,65,0,1,4000.0,2,41,40,0,1,1,1,2,3,0,0,196,1,1,2,2,1,3
2019-05-31,1090100045225,1,59,1,0,1000.0,0,0,3,0,1,0,0,1,3,0,1,5,0,0,0,0,0,0
2019-05-31,1090100130516,1,55,1,1,50000.0,0,56,94,0,1,1,1,1,1,0,1,698,1,1,0,0,0,0
2019-05-31,1090100156191,1,73,0,1,10000.0,6,6,20,0,1,0,1,1,3,0,0,148,1,0,0,0,1,2
2019-05-31,1090100194387,1,42,1,0,3600.0,5,5,49,0,1,1,1,1,2,0,0,54,1,1,0,1,0,0
2019-05-31,1090100234541,1,56,1,1,4000.0,16,16,49,0,1,1,0,1,3,1,1,55,0,1,0,0,0,0
2019-05-31,1090100248631,1,43,0,0,15000.0,7,7,40,0,1,1,1,1,4,0,0,236,1,1,0,0,0,0
2019-05-31,1090100415715,1,41,1,0,30000.0,6,6,14,0,1,1,1,1,3,0,0,907,1,1,0,0,0,0
2019-05-31,1090100436178,1,69,0,0,15000.0,6,6,51,0,1,1,1,1,1,0,0,369,1,1,0,0,0,0
2019-05-31,1090100461784,1,51,1,0,10000.0,6,6,28,0,1,1,1,1,2,0,0,226,1,1,0,0,0,0
2019-05-31,1090100500801,1,40,1,0,20000.0,6,6,40,0,1,0,0,1,2,1,1,492,1,1,0,0,0,0
2019-05-31,1090100526207,1,47,1,1,27000.0,0,97,2,0,1,1,1,1,2,0,0,19,0,0,0,0,0,0
2019-05-31,1090100535371,1,58,1,1,5000.0,6,6,64,0,1,1,1,1,1,0,0,28,1,1,0,0,0,0
2019-05-31,1090100550418,1,57,0,1,150000.0,0,109,10,0,1,1,1,1,1,0,0,2239,1,1,0,0,0,0
2019-05-31,1090100570401,1,40,0,1,7200.0,0,5,94,0,1,1,0,2,2,0,0,481,1,1,2,2,0,0
2019-05-31,1090100784389,1,52,0,0,50000.0,0,96,35,0,1,1,1,1,3,0,0,425,1,1,2,2,0,0
2019-05-31,1090100829625,1,34,1,0,49500.0,6,6,40,0,1,0,0,1,0,0,0,727,1,1,0,0,0,0
2019-05-31,1090100962325,1,54,0,0,5000.0,10,10,20,0,1,1,1,1,1,0,0,11,0,1,0,0,1,6
2019-05-31,1090100997552,1,68,0,0,15000.0,4,30,35,0,1,1,1,1,1,0,0,136,1,1,0,0,0,0
2019-05-31,1090101032488,1,36,1,0,20000.0,6,6,70,0,1,0,0,1,2,1,1,292,1,1,0,0,0,0
2019-05-31,1090101097296,1,42,1,0,12000.0,5,5,40,1,0,0,0,1,2,0,0,57,1,1,0,0,1,2
2019-05-31,1090101148982,1,52,0,0,10000.0,0,79,94,0,1,1,0,1,2,0,1,275,1,1,0,0,0,0
2019-05-31,1090101249347,1,54,0,0,5000.0,0,0,14,0,0,1,1,1,3,0,0,126,1,1,0,0,0,0
2019-05-31,1090101314840,1,41,1,0,1500.0,1,1,7,0,0,0,0,1,2,0,0,0,0,0,0,0,1,2
2019-05-31,1090101387677,1,80,0,1,485000.0,38,49,10,0,1,1,1,1,1,0,0,2387,1,1,0,0,1,28
2019-05-31,1090101494775,1,34,0,1,5000.0,0,0,35,0,1,1,1,1,1,1,1,128,0,1,0,0,0,0
2019-05-31,1090101498851,1,29,1,0,35000.0,0,0,14,0,1,1,1,1,3,0,0,39,1,1,0,0,0,0
2019-05-31,1090101517236,1,42,0,0,15000.0,6,6,40,0,1,1,1,1,1,0,0,279,1,1,0,0,0,0
2019-05-31,1090200014311,0,66,1,1,6000.0,7,117,89,0,1,1,0,2,0,0,0,105,1,1,2,2,0,0
2019-05-31,1090200101061,0,73,0,0,140000.0,6,6,37,0,1,0,0,1,1,0,0,2125,1,1,0,0,0,0
2019-05-31,1090200119326,0,58,1,0,5000.0,0,0,-4,0,1,1,0,1,3,0,1,49,1,0,0,0,0,0
2019-05-31,1090200237027,0,57,1,0,5000.0,6,6,12,0,0,1,1,1,4,0,0,14,1,1,0,0,0,0
2019-05-31,1090200311481,0,58,0,0,53000.0,0,0,28,0,1,1,0,1,3,0,0,0,1,1,0,0,0,0
2019-05-31,1090200340103,0,71,0,1,3000.0,2,2,34,0,0,1,1,1,3,0,0,0,1,1,0,0,0,0
2019-05-31,1090200386677,0,34,1,0,40000.0,6,6,14,0,1,0,0,1,2,0,0,0,1,1,0,0,0,0
2019-05-31,1090200398586,0,41,0,0,2000.0,6,6,34,0,0,1,1,1,3,0,0,20,1,1,0,0,0,0
2019-05-31,1090200423572,0,45,0,0,60000.0,0,71,87,0,1,1,1,1,2,0,0,0,1,1,0,0,0,0
2019-05-31,1090200472409,0,54,1,0,1000.0,8,8,1,0,1,1,1,1,1,1,1,3,0,0,0,0,1,3
2019-05-31,1090200481980,0,44,1,1,60000.0,6,6,5,0,1,0,0,1,1,0,0,892,1,0,1,1,1,6
2019-05-31,1090200532002,0,42,0,0,135000.0,5,5,16,0,1,1,0,1,1,0,1,841,1,1,0,0,0,0
2019-05-31,1090200539830,0,58,1,0,5000.0,6,6,34,0,1,1,1,1,1,0,0,84,1,1,0,0,0,0
2019-05-31,1090200548391,0,47,0,0,31000.0,0,0,37,0,1,0,0,1,2,0,0,164,1,1,0,0,0,0
2019-05-31,1090200553662,0,35,0,0,3500.0,0,0,1,0,1,1,1,1,0,0,0,57,0,0,0,0,0,0
2019-05-31,1090200555835,0,22,1,0,1000.0,0,0,1,0,1,1,1,1,0,0,0,34,0,0,0,0,0,0
2019-05-31,1090200557293,0,59,0,0,5000.0,0,0,8,0,1,1,1,1,2,0,0,38,1,1,0,0,0,0
2019-05-31,1090200557625,0,46,0,0,500.0,0,0,8,0,1,1,1,1,2,0,1,0,1,1,0,0,0,0
2019-05-31,1090300070246,0,58,1,0,65000.0,0,0,7,0,1,1,1,1,3,0,1,0,1,1,0,0,0,0
2019-05-31,1090300085472,0,59,0,0,5000.0,1,10,16,0,1,0,1,3,1,2,3,554,0,1,2,2,0,0
2019-05-31,1090300116441,0,47,1,0,30500.0,0,0,15,0,1,1,1,1,0,0,0,200,0,0,0,0,0,0
2019-05-31,1090300128236,0,47,0,0,22000.0,0,0,0,0,0,1,0,1,3,0,0,18,0,0,0,0,0,0
2019-05-31,1090300184292,0,44,0,0,7000.0,0,0,15,0,1,1,1,1,4,0,0,50,1,1,0,0,0,0
2019-05-31,1090300249611,0,58,1,1,5000.0,4,4,111,0,0,1,1,1,2,0,0,144,0,1,0,0,0,0
2019-05-31,1090300258377,0,49,0,0,15000.0,4,104,8,0,1,1,1,1,1,0,0,85,1,1,0,0,0,0
2019-05-31,1090300278092,0,59,0,1,30000.0,6,6,8,0,1,1,1,1,0,0,0,475,1,1,0,0,0,0
2019-05-31,1090300304522,0,38,1,0,5000.0,0,6,1,0,1,1,1,2,1,0,0,283,0,0,1,1,0,0
2019-05-31,1090300333522,0,59,0,1,26000.0,6,38,111,0,0,1,1,1,1,0,0,128,0,1,0,0,0,0
2019-05-31,1090300355887,0,60,1,0,15000.0,0,0,104,0,1,0,1,1,3,0,0,287,1,1,0,0,0,0
2019-05-31,1090300368946,0,44,0,0,16500.0,9,26,7,1,0,1,1,1,1,0,0,21,0,0,0,0,1,6
2019-05-31,1090300405680,0,36,1,0,70000.0,0,32,23,0,1,1,0,1,4,0,0,0,1,1,0,0,0,0
2019-05-31,1090300406902,0,43,0,0,33000.0,0,0,8,0,1,1,0,1,1,0,1,369,1,1,0,0,0,0
2019-05-31,1090300427837,0,42,1,0,24000.0,6,6,23,0,1,1,0,1,1,0,1,238,1,1,0,0,0,0
2019-05-31,1090300464708,0,61,0,0,20000.0,6,72,58,0,1,1,1,1,1,0,0,458,0,0,0,0,1,3
2019-05-31,1090300466549,0,30,1,0,26000.0,0,0,61,0,1,1,1,1,2,0,0,52,0,0,0,0,0,0
2019-05-31,1090300485284,0,26,1,0,117000.0,0,0,23,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0
2019-05-31,1090300508349,0,40,0,0,20000.0,6,6,61,1,0,1,1,1,3,0,0,94,0,0,0,0,1,2
2019-05-31,1090300520993,0,27,0,0,10000.0,0,0,1,0,1,1,1,1,2,0,0,255,0,0,0,1,0,0
2019-05-31,1090300553425,0,28,1,0,30000.0,6,6,0,0,1,1,0,1,1,0,1,319,0,0,0,0,1,2
2019-05-31,1090300580767,0,49,0,0,30000.0,6,6,15,0,1,1,1,1,2,0,0,0,1,1,0,0,0,0
2019-05-31,1090400038288,1,57,0,1,60000.0,0,0,21,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0
2019-05-31,1090400080209,0,57,0,0,68000.0,6,33,7,0,1,1,1,1,0,0,0,776,0,0,0,0,1,6
2019-05-31,1090400095010,1,49,1,1,15000.0,6,6,49,0,1,0,0,1,2,0,0,336,1,1,0,0,0,0
2019-05-31,1090400171131,1,26,0,0,22000.0,6,6,61,0,1,1,1,1,2,0,1,157,1,1,0,0,0,0
2019-05-31,1090400190641,1,44,1,0,25000.0,6,6,77,0,1,1,1,1,0,0,0,0,1,1,0,0,1,3
2019-05-31,1090400208507,0,38,0,0,10000.0,8,42,77,0,0,1,1,1,0,0,0,121,1,1,0,1,0,0
2019-05-31,1090400210277,0,42,0,0,7000.0,3,3,7,0,1,1,1,1,1,1,1,28,0,0,0,0,1,2
2019-05-31,1090400215864,1,51,0,0,49000.0,5,20,94,1,0,1,1,1,1,0,0,163,1,1,0,1,0,0
2019-05-31,1090400217930,1,31,1,0,29000.0,10,10,77,1,0,1,1,1,1,0,0,154,1,1,0,0,1,3
2019-05-31,1090400218405,1,36,1,0,29000.0,6,6,9,0,1,1,1,1,0,0,0,418,0,0,0,0,1,2
2019-06-30,1090100025003,1,61,1,1,50000.0,6,6,71,0,0,0,0,1,1,0,0,195,0,0,0,0,0,0
2019-06-30,1090100031755,1,56,1,0,10000.0,6,6,95,0,0,1,0,1,3,0,0,149,0,0,0,0,0,0
2019-06-30,1090100089401,1,63,1,0,5000.0,6,89,21,0,0,1,0,1,3,0,0,72,0,0,0,0,1,7
2019-06-30,1090100106879,1,43,0,0,10000.0,6,6,62,0,0,1,0,1,5,1,0,121,0,0,0,0,0,0
2019-06-30,1090100231096,1,61,0,0,5000.0,0,6,50,0,0,1,0,2,0,1,0,490,0,0,0,0,0,0
2019-06-30,1090100352268,1,58,1,1,5000.0,0,43,10,0,0,0,0,1,2,0,0,71,0,0,0,0,0,0
2019-06-30,1090100428621,0,53,1,0,59900.0,2,89,65,0,0,1,0,1,1,0,0,1392,0,0,0,0,0,0
2019-06-30,1090100466522,1,57,1,0,5000.0,1,1,50,0,0,1,0,1,2,0,0,83,0,0,0,0,0,0
2019-06-30,1090100571172,1,62,0,1,28000.0,6,64,36,0,0,0,0,1,1,1,0,78,0,0,0,0,0,0
2019-06-30,1090100638692,1,60,0,1,3500.0,1,1,21,0,0,1,0,1,1,0,0,38,0,0,0,0,0,0
2019-06-30,1090100712078,1,55,0,0,60000.0,0,40,29,0,0,1,0,1,0,0,0,286,0,0,0,0,0,0
2019-06-30,1090100726443,1,34,0,0,15000.0,6,6,50,0,0,1,0,1,1,0,0,388,0,0,0,0,0,0
2019-06-30,1090100726516,1,43,1,0,10000.0,11,11,21,0,0,1,0,1,3,0,0,83,0,0,0,0,1,7
2019-06-30,1090100746720,1,60,1,1,1950.0,4,4,29,0,0,1,0,1,1,0,0,25,0,0,0,0,0,0
2019-06-30,1090100798401,1,62,0,1,5000.0,0,0,95,0,0,1,0,1,3,0,0,11,0,0,0,0,0,0
2019-06-30,1090100825361,1,37,0,0,29000.0,10,10,15,0,0,1,0,1,0,0,0,612,0,0,0,0,1,10
2019-06-30,1090100829561,1,57,1,1,5000.0,2,2,52,0,0,1,0,1,2,0,0,42,0,0,0,0,0,0
2019-06-30,1090101113186,0,36,1,0,3000.0,7,7,65,1,0,1,0,1,1,0,0,27,0,0,0,0,0,0
2019-06-30,1090101317351,1,27,1,0,18000.0,7,27,5,0,0,1,0,1,1,0,0,110,0,0,0,0,0,0
2019-06-30,1090101424548,1,35,0,0,9000.0,2,2,50,0,0,1,0,1,2,0,0,241,0,0,0,0,0,0
2019-06-30,1090101527550,1,25,1,1,34000.0,6,6,36,0,0,0,0,1,3,0,0,320,0,0,0,0,1,4
2019-06-30,1090101536630,1,59,1,0,1500.0,0,0,36,0,0,1,0,1,2,0,0,8,0,0,0,0,0,0
2019-06-30,1090200005274,0,58,1,0,66000.0,0,0,17,1,0,1,0,1,1,0,0,70,0,0,0,0,0,0
2019-06-30,1090200052795,0,68,0,1,35000.0,6,47,29,0,0,1,0,1,1,0,0,419,0,0,0,0,0,0
2019-06-30,1090200155811,0,58,1,0,30000.0,0,0,152,0,0,1,0,1,4,0,0,399,0,0,0,0,0,0
2019-06-30,1090200217328,0,50,1,0,36000.0,6,30,35,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2019-06-30,1090200356654,0,42,0,0,32000.0,6,6,88,0,0,0,0,1,0,0,0,445,0,0,0,0,0,0
2019-06-30,1090200358100,0,38,1,0,2000.0,0,0,105,0,0,1,0,1,2,0,0,39,0,0,0,0,0,0
2019-06-30,1090200381870,0,53,1,0,15000.0,6,6,0,0,0,1,0,1,3,1,0,93,0,0,0,0,1,2
2019-06-30,1090200382221,0,61,1,0,10000.0,1,49,2,0,0,1,0,2,1,0,0,358,0,0,0,0,0,0
2019-06-30,1090200393533,0,56,1,0,150000.0,0,82,16,0,0,1,0,1,5,0,0,159,0,0,0,0,0,0
2019-06-30,1090200393681,0,38,0,0,35000.0,6,6,6,0,0,0,0,1,3,0,0,392,0,0,0,0,1,7
2019-06-30,1090200441252,0,33,0,0,10000.0,4,4,35,0,0,1,0,1,2,0,0,72,0,0,0,0,0,0
2019-06-30,1090200453617,0,33,0,0,15000.0,0,43,88,0,0,0,0,1,3,0,0,274,0,0,0,0,0,0
2019-06-30,1090200509108,0,60,0,1,5000.0,0,0,17,0,0,1,0,1,2,0,0,10,0,0,0,0,0,0
2019-06-30,1090200509361,0,38,0,1,25500.0,0,0,35,0,0,1,0,1,1,0,0,390,0,0,0,0,0,0
2019-06-30,1090200537799,0,61,0,0,6800.0,3,3,35,0,0,1,0,1,2,1,0,115,0,0,0,0,0,0
2019-06-30,1090200551775,0,37,0,0,250000.0,4,4,88,0,0,0,0,1,1,1,0,2390,0,0,0,0,0,0
2019-06-30,1090200558770,0,58,0,0,5000.0,0,0,29,0,0,1,0,1,3,0,0,20,0,0,0,0,0,0
2019-06-30,1090200558974,0,43,0,1,35000.0,0,0,88,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0
2019-06-30,1090200558991,0,31,0,0,4000.0,0,0,38,0,0,0,0,1,2,0,0,8,0,0,0,0,0,0
2019-06-30,1090300057991,0,71,0,1,10000.0,1,1,62,0,0,1,0,1,1,0,0,276,0,0,0,0,0,0
2019-06-30,1090300069167,0,69,1,1,100000.0,6,6,24,0,0,1,0,1,2,0,0,166,0,0,0,0,0,0
2019-06-30,1090300076520,0,62,1,1,20000.0,9,9,27,0,0,1,0,1,1,0,0,14,0,0,0,0,0,0
2019-06-30,1090300089079,0,42,0,1,400000.0,0,0,30,0,0,1,0,1,2,0,0,3534,0,0,0,0,0,0
2019-06-30,1090300107433,0,66,0,1,35000.0,6,6,40,0,0,1,0,1,1,0,0,406,0,0,0,0,0,0
2019-06-30,1090300138789,0,49,1,0,100000.0,0,0,59,0,0,1,0,1,2,0,0,53,0,0,0,0,0,0
2019-06-30,1090300148865,0,40,0,0,35000.0,1,1,16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2019-06-30,1090300178144,1,59,1,0,4000.0,0,0,36,0,0,1,0,1,4,0,0,13,0,0,0,0,0,0
2019-06-30,1090300199150,0,42,1,0,70000.0,0,0,2,0,0,1,0,1,3,0,0,148,0,0,0,0,0,0
2019-06-30,1090300282685,0,68,0,0,60000.0,0,95,8,0,0,1,0,1,2,0,0,28,0,0,0,0,0,0
2019-06-30,1090300337307,0,54,0,0,35000.0,7,21,2,0,0,1,0,1,1,0,0,230,0,0,0,0,1,4
2019-06-30,1090300459534,0,49,0,0,19500.0,6,33,72,0,0,1,0,1,1,0,0,126,0,0,0,0,0,0
2019-06-30,1090300504947,0,66,0,0,20000.0,6,6,16,0,0,1,0,1,1,0,0,222,0,0,0,0,0,0
2019-06-30,1090300505421,0,37,1,0,20000.0,3,3,112,0,0,1,0,1,1,0,0,279,0,0,0,0,0,0
2019-06-30,1090300526584,0,34,1,0,20000.0,6,6,16,0,0,1,0,1,1,0,0,363,0,0,0,0,1,4
2019-06-30,1090300576786,0,51,1,1,8000.0,9,9,26,0,0,1,0,1,4,0,0,50,0,0,0,0,0,0
2019-06-30,1090300581925,0,55,0,0,23000.0,6,6,59,1,0,1,0,1,1,0,0,92,0,0,0,0,1,6
2019-06-30,1090300589705,0,44,1,0,25000.0,0,0,2,0,0,1,0,1,2,0,0,421,0,0,0,0,0,0
2019-06-30,1090400003590,1,67,0,0,15000.0,6,33,36,0,0,0,0,1,2,0,0,225,0,0,0,0,1,4
2019-06-30,1090400125032,0,52,1,0,31200.0,6,17,8,0,0,1,0,1,1,0,0,186,0,0,0,0,1,7
2019-06-30,1090400220281,1,29,1,0,130000.0,5,31,76,0,0,1,0,1,0,0,0,593,0,0,0,0,0,0
2019-06-30,1090400220345,1,53,1,0,21000.0,7,20,95,0,0,1,0,1,2,0,0,280,0,0,0,0,1,3
2019-06-30,1090400225126,1,63,0,0,26000.0,12,27,41,0,0,0,0,1,1,1,0,302,0,0,0,0,0,0
2019-06-30,1090400225169,0,49,0,0,13000.0,4,4,8,1,0,1,0,1,1,0,0,36,0,0,0,0,1,3
2019-06-30,1090400227048,0,34,0,0,29900.0,9,17,29,0,0,1,0,1,3,0,0,78,0,0,0,0,0,0
2019-07-31,1090100011436,1,62,1,0,29500.0,6,6,63,0,1,1,1,1,1,0,1,432,1,1,0,0,0,0
2019-07-31,1090100018597,1,57,1,0,1900.0,0,6,51,0,1,0,1,3,2,0,1,118,1,1,2,2,0,0
2019-07-31,1090100039381,1,63,1,1,112000.0,0,0,77,0,1,0,0,1,4,0,0,0,1,1,0,0,0,0
2019-07-31,1090100040525,1,68,0,1,25666.39,13,107,30,0,1,1,1,1,0,0,0,267,1,1,0,0,0,0
2019-07-31,1090100101061,1,53,1,1,195000.0,0,0,23,0,1,1,1,1,4,0,0,0,1,1,0,0,0,0
2019-07-31,1090100116939,1,73,1,0,20000.0,6,6,37,0,1,1,1,1,1,1,1,193,1,1,0,0,0,0
2019-07-31,1090100296325,1,49,1,0,30000.0,6,6,30,0,1,1,1,1,0,0,0,333,1,0,0,0,0,0
2019-07-31,1090100303852,0,55,0,0,5100.0,0,0,30,0,1,1,1,1,2,1,2,73,0,1,2,2,0,0
2019-07-31,1090100360015,1,46,0,1,19000.0,6,6,6,0,1,1,1,1,3,0,0,515,0,0,0,0,0,0
2019-07-31,1090100365475,1,60,1,1,10000.0,5,5,30,0,1,1,0,1,2,0,0,276,1,1,0,1,0,0
2019-07-31,1090100375624,1,39,1,0,15000.0,8,8,79,0,1,1,1,1,2,0,1,289,1,0,0,0,1,5
2019-07-31,1090100380121,1,52,0,1,29900.0,7,7,37,0,1,1,1,1,2,0,0,125,1,1,0,0,0,0
2019-07-31,1090100510190,1,56,1,1,22000.0,6,6,96,0,1,1,1,1,1,0,0,450,1,1,0,0,0,0
2019-07-31,1090100620874,1,50,1,0,19500.0,6,6,4,0,1,1,0,1,2,0,0,154,0,0,0,0,0,0
2019-07-31,1090100642622,1,65,0,1,19500.0,6,6,37,0,1,1,1,1,2,1,1,0,1,1,1,1,0,0
2019-07-31,1090100653829,1,46,1,0,100000.0,6,6,37,0,1,1,0,1,2,0,0,0,1,1,0,0,0,0
2019-07-31,1090100703168,1,42,1,0,15000.0,6,6,51,0,1,0,1,1,1,0,0,195,1,1,0,0,0,0
2019-07-31,1090100723843,1,55,1,1,10400.0,8,8,21,0,1,0,0,1,1,0,0,244,1,0,0,0,1,5
2019-07-31,1090100766925,1,48,1,0,3000.0,0,0,37,0,1,1,1,1,2,0,0,62,1,1,0,0,0,0
2019-07-31,1090100809802,1,40,0,0,6000.0,2,2,16,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0
2019-07-31,1090100816736,1,38,1,0,54000.0,6,6,51,0,1,0,1,1,0,0,1,613,1,1,0,0,0,0
2019-07-31,1090100944637,1,59,0,1,2000.0,0,93,30,0,1,1,1,1,3,0,0,30,1,0,0,1,0,0
2019-07-31,1090100960098,1,46,1,1,10000.0,11,11,51,0,1,0,1,1,2,1,1,18,1,1,0,0,0,0
2019-07-31,1090101013378,0,64,1,0,80000.0,2,2,106,0,1,1,0,1,0,0,1,2624,1,1,1,1,0,0
2019-07-31,1090101029860,1,36,1,0,50000.0,6,6,51,0,1,0,1,1,1,0,0,521,1,1,0,0,0,0
2019-07-31,1090101120212,1,30,1,0,35000.0,6,6,37,0,1,1,1,1,0,1,1,39,1,1,0,0,0,0
2019-07-31,1090101127675,1,76,0,0,31000.0,6,6,37,0,1,1,1,1,1,0,0,172,1,1,0,0,0,0
2019-07-31,1090101423231,1,37,1,0,1000.0,0,6,51,0,0,0,1,2,2,0,0,174,1,1,1,1,0,0
2019-07-31,1090101484664,0,39,0,0,25500.0,6,6,21,0,1,0,0,1,0,0,0,94,1,1,0,0,0,0
2019-07-31,1090200015377,0,43,0,0,68000.0,0,0,89,0,1,1,0,1,0,0,0,723,1,1,0,0,0,0
2019-07-31,1090200023973,0,55,1,0,50000.0,0,41,30,0,1,0,0,1,3,0,0,532,1,0,0,0,0,0
2019-07-31,1090200046825,0,62,0,0,38500.0,0,74,39,0,1,0,0,1,1,0,0,230,1,0,1,1,0,0
2019-07-31,1090200056278,0,68,0,0,35000.0,6,6,7,0,1,0,0,1,2,0,0,461,1,1,0,0,0,0
2019-07-31,1090200215732,0,67,1,1,35000.0,7,7,1,0,1,1,1,1,1,1,1,501,0,0,0,0,1,3
2019-07-31,1090200266264,0,59,1,0,140000.0,0,0,14,0,1,1,1,1,0,0,0,358,1,1,0,0,0,0
2019-07-31,1090200369951,0,54,1,0,3500.0,8,8,36,0,1,1,1,1,2,0,0,21,1,1,0,0,0,0
2019-07-31,1090200378232,0,34,1,0,5000.0,0,0,18,0,1,1,0,1,3,0,0,33,0,1,0,0,0,0
2019-07-31,1090200388041,0,62,0,0,15000.0,8,8,-2,0,1,1,0,1,1,0,0,150,1,1,0,0,0,0
2019-07-31,1090200390259,0,52,0,1,35000.0,1,1,89,0,1,1,0,1,0,0,0,198,1,1,0,0,0,0
2019-07-31,1090200409723,0,59,1,0,15000.0,12,12,30,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0
2019-07-31,1090200464341,0,62,1,1,5000.0,0,0,137,0,1,1,0,1,2,0,0,38,1,0,0,0,0,0
2019-07-31,1090200468541,0,60,1,0,29000.0,6,6,3,0,1,1,1,1,0,0,0,315,0,0,0,0,0,0
2019-07-31,1090200479713,0,32,0,0,50000.0,0,0,153,0,1,0,0,1,2,0,0,532,1,1,0,0,0,0
2019-07-31,1090200488836,0,47,0,1,50000.0,6,6,5,0,1,0,0,1,0,0,0,161,1,0,0,0,1,7
2019-07-31,1090200501174,0,62,1,0,30000.0,6,6,137,0,1,1,0,1,0,0,1,80,1,0,0,0,0,0
2019-07-31,1090200559296,0,29,0,0,10000.0,0,0,3,0,1,1,1,1,3,0,0,226,0,0,0,0,0,0
2019-07-31,1090300117293,0,69,0,1,11000.0,0,105,3,0,1,1,1,1,2,0,0,173,1,0,0,0,0,0
2019-07-31,1090300159735,0,45,0,1,3000.0,3,3,10,0,1,1,1,1,2,0,0,75,1,1,0,0,1,4
2019-07-31,1090300177164,0,55,0,0,6000.0,0,0,63,0,1,1,1,1,0,0,0,74,0,0,1,1,0,0
2019-07-31,1090300232467,0,59,0,0,25000.0,0,0,3,0,0,1,1,1,3,0,0,311,1,0,0,0,0,0
2019-07-31,1090300233731,0,61,0,0,30000.0,6,6,153,0,1,0,0,1,2,0,1,111,1,1,0,0,0,0
2019-07-31,1090300515779,0,42,0,0,4500.0,7,7,17,0,0,1,1,1,1,0,0,74,1,1,0,0,0,0
2019-07-31,1090300517135,0,40,0,0,25500.0,6,6,3,0,1,1,1,1,0,0,0,326,0,0,0,0,1,5
2019-07-31,1090400043656,0,49,1,0,4000.0,2,14,9,0,1,1,1,3,0,1,1,666,1,0,2,2,0,0
2019-07-31,1090400075027,0,55,1,0,25000.0,0,113,9,0,1,1,1,1,1,0,0,365,1,0,0,0,0,0
