Fecha Cierre,Client_ID,Resident_Iquitos,Client_Age_Years,Client_Sex,Client_Married,Amount_Last_Disbursement,n(Months)_Since_Last_Disbursement,n(Months)_Client_Relationship,n(Months)_LO_Active_Employee,Client_Status_Post3Months,Client_Status_Post6Months,LO_Active_Employee_Post3Months,LO_Active_Employee_Post6Months,n(Loans)_Outstanding_Maynas,n(Loans)_Outstanding_Other,n(Additional_Loans)_Post3Months,n(Additional_Loans)_Post6Months,Total_Accumulated_Interest_per_Client,LO_Active_Employee_Prior3Months,LO_Active_Employee_Prior6Months,n(Additional_Loans)_Pre3Months,n(Additional_Loans)_Pre6Months,LO_Changed,n(Months)_Change_LO
2020-04-30,1090400147966,1,38,1,0,25000.0,9,9,11,0,0,0,0,1,1,0,0,1191,0,0,0,0,0,0
2020-04-30,1090400186406,1,36,1,1,3000.0,2,12,11,0,0,0,0,2,3,0,0,543,0,0,0,0,1,2
2020-04-30,1090400190501,0,38,1,0,50000.0,5,25,18,0,0,0,0,1,2,0,0,1518,0,0,0,0,0,0
2020-04-30,1090400190667,1,31,1,0,67000.0,4,4,8,0,0,0,0,1,2,0,0,1526,0,0,0,0,0,0
2020-04-30,1090400193381,1,41,1,0,35000.0,2,2,11,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2020-04-30,1090400194689,0,48,0,0,15000.0,17,44,8,0,0,0,0,1,2,0,0,532,0,0,0,0,1,3
2020-04-30,1090400196142,1,53,1,0,10000.0,13,13,31,0,0,0,0,1,2,0,0,70,0,0,0,0,0,0
2020-04-30,1090400201871,1,40,0,1,4000.0,8,8,13,0,0,0,0,1,1,0,0,119,0,0,0,0,0,0
2020-04-30,1090400202151,0,53,0,0,40000.0,6,6,18,0,0,0,0,1,0,0,0,829,0,0,0,0,0,0
2020-04-30,1090400209376,1,34,0,0,20000.0,12,12,39,0,0,0,0,1,1,0,0,936,0,0,0,0,0,0
2020-04-30,1090400210056,1,29,0,0,3000.0,4,4,11,0,0,0,0,1,2,0,0,126,0,0,0,0,0,0
2020-04-30,1090400210200,0,31,1,0,29500.0,7,7,18,0,0,0,0,1,2,0,0,576,0,0,0,0,0,0
2020-04-30,1090400219002,1,48,0,0,8000.0,6,14,13,0,0,0,0,2,2,0,0,737,0,0,0,0,1,3
2020-04-30,1090400219703,1,51,0,0,3000.0,4,4,13,0,0,0,0,1,1,0,0,12,0,0,0,0,0,0
2020-04-30,1090400232092,1,38,0,0,15000.0,2,27,11,0,0,0,0,1,3,0,0,929,0,0,0,0,1,2
2020-04-30,1090400233633,1,28,1,0,29000.0,1,1,105,0,0,0,0,1,3,0,0,356,0,0,0,0,0,0
2020-04-30,1090400234397,0,33,0,0,15000.0,2,7,18,0,0,0,0,1,2,0,0,1124,0,0,0,0,0,0
2020-04-30,1090400239291,0,41,0,0,10000.0,2,11,13,0,0,0,0,2,0,0,0,2700,0,0,0,0,1,3
2020-04-30,1090400239348,1,36,0,0,10000.0,6,6,51,0,0,0,0,1,2,0,0,594,0,0,0,0,0,0
2020-04-30,1090400239682,1,61,0,0,15000.0,7,17,11,0,0,0,0,2,0,0,0,259,0,0,0,0,1,2
2020-04-30,1090400240591,1,28,1,0,19500.0,7,7,13,0,0,0,0,1,2,0,0,67,0,0,0,0,1,3
2020-04-30,1090400240800,0,26,1,0,4000.0,8,10,18,0,0,0,0,2,2,0,0,398,0,0,0,0,0,0
2020-04-30,1090400242101,0,30,0,0,25000.0,6,6,13,0,0,0,0,1,0,0,0,1324,0,0,0,0,0,0
2020-04-30,1090400246361,0,57,0,0,10000.0,7,7,18,0,0,0,0,1,2,0,0,312,0,0,0,0,0,0
2020-04-30,1090600006611,0,58,1,1,6500.0,8,8,61,0,0,0,0,1,3,0,0,317,0,0,0,0,0,0
2020-04-30,1090600018724,0,55,0,0,10000.0,2,13,19,0,0,0,0,1,2,0,0,651,0,0,0,0,0,0
2020-04-30,1090600018767,0,56,0,0,10000.0,7,7,71,0,0,0,0,1,2,0,0,274,0,0,0,0,0,0
2020-04-30,1090600021466,0,55,1,0,29500.0,6,6,8,0,0,0,0,1,2,0,0,1563,0,0,0,0,0,0
2020-04-30,1090600026352,0,56,1,0,5000.0,4,4,8,0,0,0,0,1,3,0,0,263,0,0,0,0,1,4
2020-04-30,1090600030643,0,69,0,0,3000.0,1,7,8,0,0,0,0,2,3,0,0,575,0,0,0,0,0,0
2020-04-30,1090600054712,0,57,1,0,29500.0,10,101,71,0,0,0,0,1,2,0,0,627,0,0,0,0,0,0
2020-04-30,1090600055255,0,52,1,0,18000.0,13,52,71,0,0,0,0,2,2,0,0,176,0,0,0,0,0,0
2020-04-30,1090600055794,0,56,0,0,35000.0,7,7,61,0,0,0,0,1,0,0,0,1080,0,0,0,0,1,4
2020-04-30,1090600063711,0,42,1,0,29000.0,5,62,71,0,0,0,0,1,1,0,0,892,0,0,0,0,0,0
2020-04-30,1090600063860,0,57,1,0,3000.0,3,42,61,0,0,0,0,2,1,0,0,99,0,0,0,0,1,4
2020-04-30,1090600067938,0,41,1,0,5000.0,6,6,8,0,0,0,0,1,3,0,0,220,0,0,0,0,0,0
2020-04-30,1090600069612,0,51,1,1,17000.0,9,9,19,0,0,0,0,1,2,0,0,599,0,0,0,0,0,0
2020-04-30,1090600076694,1,60,1,1,26000.0,15,15,11,0,0,0,0,1,1,0,0,552,0,0,0,0,0,0
2020-04-30,1090600085120,0,59,0,0,52000.0,16,114,8,0,0,0,0,1,0,0,0,1204,0,0,0,0,1,10
2020-04-30,1090600085537,0,46,1,0,60000.0,10,108,71,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2020-04-30,1090600087301,0,56,0,0,12000.0,9,9,61,0,0,0,0,1,3,0,0,385,0,0,0,0,1,4
2020-04-30,1090600091359,0,48,0,0,9000.0,2,84,61,0,0,0,0,2,1,0,0,1631,0,0,0,0,0,0
2020-04-30,1090600096687,0,58,0,0,50000.0,11,36,7,0,0,0,0,1,2,0,0,441,0,0,0,0,0,0
2020-04-30,1090600097098,0,37,1,0,25000.0,4,4,71,0,0,0,0,1,2,0,0,876,0,0,0,0,0,0
2020-04-30,1090600098086,0,57,0,0,19000.0,11,11,61,0,0,0,0,1,2,0,0,976,0,0,0,0,0,0
2020-04-30,1090600098710,0,43,0,0,80000.0,1,29,19,0,0,0,0,1,1,0,0,606,0,0,0,0,0,0
2020-04-30,1090600098981,0,55,1,0,3000.0,4,59,61,0,0,0,0,2,1,0,0,1212,0,0,0,0,0,0
2020-04-30,1090600099384,0,65,0,1,29500.0,7,7,61,0,0,0,0,1,2,0,0,706,0,0,0,0,0,0
2020-04-30,1090600100188,0,64,1,0,29000.0,12,107,7,0,0,0,0,1,1,0,0,166,0,0,0,0,0,0
2020-04-30,1090600101885,0,32,0,0,49900.0,4,77,61,0,0,0,0,1,3,0,0,1352,0,0,0,0,0,0
2020-04-30,1090600102954,0,60,0,0,29500.0,6,6,71,0,0,0,0,1,2,0,0,947,0,0,0,0,0,0
2020-04-30,1090600103080,0,58,0,0,15800.0,9,22,61,0,0,0,0,2,3,0,0,433,0,0,0,0,0,0
2020-04-30,1090600103411,0,36,0,0,26000.0,7,7,8,0,0,0,0,1,3,0,0,837,0,0,0,0,1,7
2020-04-30,1090600103438,0,37,0,0,29500.0,10,108,61,0,0,0,0,1,2,0,0,1212,0,0,0,0,0,0
2020-04-30,1090600103683,0,59,1,0,10000.0,13,106,61,0,0,0,0,1,4,0,0,215,0,0,0,0,1,10
2020-05-31,1090100017043,1,52,0,1,2000.0,2,8,32,1,1,1,1,2,1,0,1,1631,1,1,1,1,0,0
2020-05-31,1090100020044,1,66,1,1,20000.0,7,7,2,1,1,1,0,1,2,1,2,254,0,0,0,0,1,3
2020-05-31,1090100050521,1,63,1,1,6000.0,6,6,32,1,1,1,1,1,4,1,1,648,1,1,0,0,0,0
2020-05-31,1090100061557,1,58,1,0,5000.0,6,18,32,1,1,1,1,2,2,1,1,356,1,1,2,2,0,0
2020-05-31,1090100072036,1,56,0,0,20000.0,4,4,21,1,1,1,0,1,2,0,0,1643,0,0,0,0,1,2
2020-05-31,1090100084760,1,66,1,0,12000.0,22,22,6,1,1,1,1,1,5,0,0,1349,1,0,0,0,1,7
2020-05-31,1090100087548,1,63,0,1,10100.0,10,24,47,1,1,1,1,2,2,1,1,1084,1,1,2,2,0,0
2020-05-31,1090100089966,1,65,0,0,10500.0,6,91,73,1,1,1,1,1,4,1,1,756,1,1,0,1,0,0
2020-05-31,1090100098698,1,52,1,1,3000.0,8,8,32,1,1,1,1,1,2,1,1,9,1,1,0,0,0,0
2020-05-31,1090100112160,1,79,1,0,25800.0,6,51,21,1,1,1,1,1,0,1,1,1297,1,1,0,0,0,0
2020-05-31,1090100114383,1,54,1,0,25000.0,5,102,14,1,1,1,1,1,0,0,0,1686,1,0,0,0,0,0
2020-05-31,1090100121380,1,56,0,0,10000.0,5,5,73,1,1,1,1,1,1,0,0,857,1,1,0,0,0,0
2020-05-31,1090100122971,1,71,1,0,9100.0,11,11,73,1,1,1,1,1,3,0,0,66,1,1,1,1,0,0
2020-05-31,1090100131652,1,57,1,0,26000.0,7,7,9,1,1,1,0,1,1,0,0,1474,1,1,0,0,0,0
2020-05-31,1090100133761,1,74,0,1,13500.0,4,71,73,0,0,1,1,1,3,0,0,1327,1,1,0,1,0,0
2020-05-31,1090100141151,1,57,1,0,15000.0,7,7,14,1,1,1,1,1,3,0,0,1029,1,1,0,0,1,4
2020-05-31,1090100161462,1,58,1,1,5000.0,4,18,85,1,1,1,1,1,2,0,0,481,0,0,0,0,1,4
2020-05-31,1090100193739,1,58,1,0,13000.0,19,19,14,1,1,1,1,1,2,0,0,284,1,1,0,0,1,9
2020-05-31,1090100202215,1,54,1,0,45000.0,6,6,2,1,1,1,0,1,0,0,0,1973,0,0,0,0,1,2
2020-05-31,1090100203076,1,62,1,1,12000.0,8,15,9,1,1,1,0,2,0,0,0,2151,1,1,2,2,1,4
2020-05-31,1090100203327,1,65,0,1,25000.0,8,8,63,1,1,1,1,1,3,0,0,1371,1,1,0,0,0,0
2020-05-31,1090100210234,1,58,1,0,40000.0,8,8,73,1,1,1,1,1,1,0,0,1874,1,1,0,0,0,0
2020-05-31,1090100212423,0,42,1,1,40000.0,4,55,40,1,1,1,1,1,3,0,0,1490,1,1,0,0,0,0
2020-05-31,1090100232581,1,60,0,0,9100.0,9,9,16,1,1,1,1,1,2,1,1,508,1,1,0,0,0,0
2020-05-31,1090100235784,1,50,1,1,30000.0,10,109,61,1,1,1,1,1,2,1,1,905,1,1,0,0,0,0
2020-05-31,1090100238147,1,48,1,1,18500.0,7,7,73,1,1,1,1,1,1,0,0,1907,1,1,0,0,1,4
2020-05-31,1090100240222,1,61,1,1,4500.0,8,8,47,1,1,1,1,1,3,0,0,482,1,1,0,0,0,0
2020-05-31,1090100244082,1,46,1,0,15000.0,10,10,32,1,1,1,1,1,2,0,0,0,1,1,0,0,0,0
2020-05-31,1090100247791,1,66,1,0,25000.0,3,3,19,1,1,1,1,1,1,0,0,1194,1,1,0,0,0,0
2020-05-31,1090100265896,1,67,0,0,5000.0,3,3,12,1,1,1,1,1,2,0,1,351,1,0,0,0,0,0
2020-05-31,1090100267058,1,60,1,1,24000.0,5,5,21,1,1,1,1,1,0,0,1,125,1,1,0,1,0,0
2020-05-31,1090100272515,0,43,1,0,250000.0,6,6,9,1,1,1,1,1,1,1,1,10291,1,1,0,0,0,0
2020-05-31,1090100284963,1,54,1,1,9200.0,5,46,73,1,1,1,1,1,1,0,1,174,1,0,0,1,0,0
2020-05-31,1090100288047,1,58,1,1,22000.0,6,6,73,1,1,1,1,1,1,1,1,382,1,0,0,0,0,0
2020-05-31,1090100299472,1,48,1,0,3000.0,4,96,15,1,1,1,1,1,3,0,0,28,1,1,0,1,0,0
2020-05-31,1090100329576,1,48,0,0,20000.0,11,13,16,1,1,1,1,2,5,0,0,1098,1,1,2,2,0,0
2020-05-31,1090100331201,1,59,1,0,6500.0,6,7,106,1,0,1,1,2,2,0,0,681,0,1,2,2,0,0
2020-05-31,1090100336424,1,61,1,0,21000.0,6,10,8,1,1,1,1,2,1,1,1,511,1,1,2,2,0,0
2020-05-31,1090100354198,0,46,1,0,14300.0,9,12,9,1,1,1,0,2,1,0,0,1313,1,1,2,2,1,4
2020-05-31,1090100357731,1,58,0,0,50000.0,7,7,9,1,0,1,1,1,0,0,0,610,0,0,0,0,1,2
2020-05-31,1090100359076,0,46,1,0,13000.0,10,10,40,1,1,1,1,1,2,0,0,745,1,1,0,0,0,0
2020-05-31,1090100374121,1,58,0,0,15000.0,11,11,32,1,1,1,1,1,2,0,0,840,1,1,0,0,0,0
2020-05-31,1090100404667,1,60,0,0,20000.0,8,8,73,1,1,1,1,1,4,0,0,1442,1,1,0,0,0,0
2020-05-31,1090100408042,1,57,1,0,10000.0,23,23,6,0,0,1,1,1,2,0,0,43,1,0,0,0,1,7
2020-05-31,1090100429228,1,63,1,0,4000.0,9,9,73,1,1,1,1,1,4,1,1,208,1,1,0,2,0,0
2020-05-31,1090100434183,1,58,1,1,50000.0,12,12,15,1,1,1,1,1,0,1,1,0,1,1,0,0,1,6
2020-05-31,1090100442224,1,66,1,0,10700.0,4,6,73,1,1,1,1,1,2,1,1,239,1,0,1,2,0,0
2020-05-31,1090100444863,1,73,1,1,29500.0,14,105,119,1,1,0,1,1,0,0,0,775,1,1,0,0,1,15
2020-05-31,1090100445975,1,51,1,1,50000.0,11,11,40,1,1,1,0,1,3,1,1,2008,1,1,0,0,0,0
2020-05-31,1090100458872,1,50,1,0,50000.0,14,14,106,1,1,1,1,1,0,0,0,2335,0,1,0,0,0,0
2020-05-31,1090100462080,1,60,1,1,7200.0,9,9,15,1,1,1,1,1,2,0,0,732,1,1,0,0,0,0
2020-05-31,1090100486655,1,48,1,0,5000.0,4,4,40,0,1,1,0,1,2,0,1,404,1,1,0,0,0,0
2020-05-31,1090100491063,1,44,0,0,19500.0,7,7,14,1,1,1,1,1,3,0,0,335,1,1,0,0,1,4
2020-05-31,1090100497941,1,43,1,0,9500.0,8,66,8,1,1,1,1,2,3,1,1,4355,1,1,2,2,0,0
2020-05-31,1090100502901,1,64,1,0,40000.0,8,8,32,1,1,1,1,1,2,0,0,113,1,1,0,0,0,0
2020-05-31,1090100505137,1,55,1,0,30000.0,10,10,85,1,1,1,1,1,1,0,0,1561,0,0,0,0,1,4
2020-05-31,1090100511650,1,61,1,0,15000.0,16,16,6,1,1,1,1,1,1,1,1,44,1,0,0,0,0,0
2020-05-31,1090100511919,0,66,1,1,20000.0,9,74,40,1,1,1,1,1,1,0,1,870,1,1,0,0,1,4
2020-05-31,1090100556238,1,40,0,0,5000.0,6,6,73,1,1,1,1,1,3,0,1,514,1,1,0,0,0,0
2020-05-31,1090100557986,1,65,1,0,16200.0,17,17,73,1,1,1,1,1,1,0,0,29,1,1,0,0,0,0
2020-05-31,1090100570401,1,40,0,1,7200.0,12,17,15,1,1,1,1,1,1,0,1,127,1,1,1,1,1,4
2020-05-31,1090100576701,1,42,1,0,30050.0,9,9,73,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0
2020-05-31,1090100614769,1,48,0,1,6000.0,14,14,8,0,0,1,1,1,3,0,0,0,1,1,0,0,0,0
2020-05-31,1090100627810,1,39,0,0,15000.0,3,89,9,1,1,1,0,1,2,1,1,1248,1,1,0,2,0,0
2020-05-31,1090100632074,1,60,0,0,15000.0,6,6,21,1,1,1,1,1,2,0,0,1457,1,1,0,0,0,0
2020-05-31,1090100642622,1,65,0,1,5000.0,7,16,47,1,1,1,1,2,2,1,1,1991,1,1,2,2,0,0
2020-05-31,1090100661147,1,46,1,1,25500.0,7,7,21,1,1,1,1,1,1,1,2,1218,1,1,0,0,0,0
2020-05-31,1090100672319,0,77,1,1,2700.0,10,10,40,1,1,1,1,1,2,0,0,159,1,1,0,0,1,2
2020-05-31,1090100682969,0,44,1,0,3800.0,4,4,40,1,1,1,1,1,2,0,0,169,1,1,0,0,0,0
2020-05-31,1090100703168,1,42,1,0,15000.0,16,16,61,1,1,1,1,1,1,0,0,942,1,1,0,0,0,0
2020-05-31,1090100705233,1,64,1,0,5000.0,3,12,26,1,1,1,0,2,1,0,0,103,1,1,2,1,0,0
2020-05-31,1090100709883,1,36,1,0,50400.0,11,11,2,1,1,1,0,1,1,0,0,4236,0,0,0,0,0,0
2020-05-31,1090100715786,1,41,1,0,43000.0,6,6,73,0,0,1,1,1,1,0,0,594,1,0,0,0,0,0
2020-05-31,1090100727237,1,56,1,0,26000.0,7,7,19,1,1,1,1,1,1,1,1,1514,1,1,0,0,0,0
2020-05-31,1090100732834,0,37,1,0,5000.0,6,6,19,0,1,1,1,1,2,0,1,189,1,1,0,0,0,0
2020-05-31,1090100732923,1,43,0,1,100000.0,3,3,14,1,1,1,1,1,1,0,0,5084,1,1,0,0,1,2
2020-05-31,1090100735817,1,48,0,1,5000.0,3,7,12,1,0,1,1,1,2,0,0,541,1,0,0,1,0,0
2020-05-31,1090100737470,1,40,1,0,15000.0,4,4,8,1,1,1,1,1,2,1,1,135,1,1,0,2,1,2
2020-05-31,1090100746134,0,52,0,0,50000.0,3,101,40,1,1,1,1,1,0,0,0,2069,1,1,0,0,0,0
2020-05-31,1090100762270,0,57,0,0,11000.0,3,11,106,1,1,1,1,2,1,1,1,1319,1,1,2,2,0,0
2020-05-31,1090100763110,1,38,0,1,15000.0,7,7,26,1,1,1,1,1,5,0,0,1500,1,1,0,0,0,0
2020-05-31,1090100793647,1,40,1,0,38000.0,4,86,73,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0
2020-05-31,1090100796875,1,60,1,0,7800.0,4,12,32,1,1,1,1,1,3,0,0,588,1,1,0,1,0,0
2020-05-31,1090100798401,1,62,0,1,5000.0,11,11,26,0,0,1,1,1,3,0,0,97,1,1,0,0,1,4
2020-05-31,1090100806170,0,50,1,0,6000.0,6,12,40,1,1,1,1,2,3,0,0,642,1,1,2,2,0,0
2020-05-31,1090100816353,1,48,0,0,29000.0,9,9,63,1,1,1,1,1,2,0,0,3024,1,1,0,0,0,0
2020-05-31,1090100820857,1,62,1,1,14000.0,7,7,8,1,1,1,1,1,1,0,0,357,1,1,0,0,0,0
2020-05-31,1090100825824,1,37,0,0,9000.0,2,8,21,1,1,1,0,1,1,0,0,853,0,0,1,1,1,2
2020-05-31,1090100842249,1,39,1,0,10000.0,5,69,21,0,0,1,1,1,1,0,0,162,1,1,0,0,0,0
2020-05-31,1090100842249,1,39,1,0,24700.0,5,69,21,0,0,1,1,1,1,0,0,162,1,1,0,0,0,0
2020-05-31,1090100936367,1,39,0,0,10000.0,7,7,47,1,0,1,1,1,1,1,0,17,1,1,0,0,0,0
2020-05-31,1090100939943,1,44,0,1,5000.0,3,10,21,1,1,1,0,2,0,0,0,228,0,0,2,2,1,2
2020-05-31,1090100966789,1,50,0,0,15000.0,14,14,21,1,1,1,0,1,2,0,1,189,1,1,0,0,0,0
2020-05-31,1090100980561,1,34,1,0,50000.0,8,8,9,1,1,1,0,1,3,0,0,657,1,1,0,0,1,4
2020-05-31,1090100981834,1,37,1,0,19900.0,3,3,85,1,1,1,1,1,1,0,1,1440,0,0,0,0,1,4
2020-05-31,1090101019716,1,32,0,0,35000.0,7,7,32,1,1,1,1,1,0,1,2,1184,1,1,0,0,0,0
2020-05-31,1090101024213,1,55,0,0,10100.0,7,13,32,1,1,1,1,2,2,1,1,1137,1,1,2,2,0,0
2020-05-31,1090101028812,1,67,1,0,5000.0,7,8,9,1,1,1,1,2,1,0,0,519,1,1,2,2,0,0
2020-05-31,1090101045172,1,37,0,0,26000.0,8,8,106,1,1,1,1,1,2,0,0,1555,0,1,0,0,0,0
2020-05-31,1090101092278,0,34,0,0,10000.0,3,7,14,1,1,1,1,2,0,1,1,2757,1,1,2,1,1,4
2020-05-31,1090101096133,1,40,1,0,5000.0,5,5,73,1,1,1,1,1,3,1,1,45,1,1,0,1,0,0
2020-05-31,1090101119206,1,34,1,0,35000.0,8,8,73,1,1,1,1,1,4,0,0,2443,1,1,0,0,1,4
2020-05-31,1090101152441,1,33,1,0,35000.0,9,9,19,1,1,1,1,1,3,0,0,1750,1,1,0,0,0,0
2020-05-31,1090101156071,1,31,1,0,2500.0,2,11,61,1,1,1,1,3,2,1,2,1447,1,1,2,2,0,0
2020-05-31,1090101164571,1,40,1,0,3900.0,4,19,8,1,1,1,1,2,2,0,0,1164,1,1,2,2,0,0
2020-05-31,1090101205978,1,30,0,0,13000.0,2,2,47,1,1,1,1,1,2,1,1,309,1,1,1,1,0,0
2020-05-31,1090101218310,1,56,0,0,3000.0,7,85,73,1,1,1,1,2,4,0,0,585,1,0,2,2,0,0
2020-05-31,1090101238787,0,48,1,0,10000.0,5,5,75,1,1,0,0,1,2,0,0,813,1,1,0,0,0,0
2020-05-31,1090101244698,1,56,1,1,2000.0,2,2,73,1,1,1,1,1,1,0,0,74,1,1,1,1,0,0
2020-05-31,1090101245295,1,35,1,1,25000.0,9,9,21,1,1,1,0,1,1,1,1,998,1,1,0,0,0,0
2020-05-31,1090101247298,0,53,1,0,62000.0,0,89,15,1,1,1,1,1,2,1,3,3,0,1,0,3,0,0
2020-05-31,1090101259776,1,34,0,0,10000.0,13,60,85,0,0,1,1,1,3,0,0,180,0,0,0,0,1,4
2020-05-31,1090101319507,1,57,1,0,15000.0,19,19,73,1,1,1,1,1,3,1,2,674,1,1,0,0,1,12
2020-05-31,1090101326139,1,32,0,0,70000.0,9,9,26,1,1,1,0,1,2,0,0,3412,1,1,0,0,1,6
2020-05-31,1090101333038,1,51,1,0,50000.0,3,3,9,1,1,1,0,1,0,0,0,646,1,1,0,1,0,0
2020-05-31,1090101333283,1,35,0,1,15600.0,11,11,14,1,1,1,1,1,1,0,1,874,1,1,0,0,1,2
2020-05-31,1090101338706,1,40,1,0,12000.0,8,8,73,1,1,1,1,1,3,0,1,595,1,1,0,0,1,7
2020-05-31,1090101355635,1,41,0,0,19500.0,3,14,8,1,1,1,1,1,3,0,0,1982,1,1,0,1,1,2
2020-05-31,1090101369440,1,46,0,0,20000.0,3,3,21,1,1,1,1,1,2,0,1,1266,1,1,0,0,0,0
2020-05-31,1090101376373,0,39,0,0,40000.0,12,12,40,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0
2020-05-31,1090101412388,1,26,1,0,15000.0,6,6,15,0,0,1,1,1,2,0,0,1122,1,1,0,0,0,0
2020-05-31,1090101418530,1,25,1,0,12000.0,5,9,61,1,1,1,1,2,3,0,0,1439,1,1,2,2,0,0
2020-05-31,1090101455991,1,34,1,0,1700.0,8,8,26,1,0,1,0,1,1,0,0,0,1,1,0,0,1,4
2020-05-31,1090101486942,0,33,1,0,17000.0,6,6,40,1,1,1,1,1,2,0,0,1682,1,1,0,0,0,0
2020-05-31,1090101495241,1,30,1,0,16000.0,7,7,73,1,1,1,1,1,3,0,0,0,1,0,0,0,0,0
2020-05-31,1090101515683,1,39,1,0,26000.0,8,8,19,1,1,1,1,1,2,0,1,1065,1,1,0,0,0,0
2020-05-31,1090101517783,1,30,1,0,25000.0,8,8,9,1,1,1,1,1,1,0,0,292,1,1,0,0,0,0
2020-05-31,1090101527932,1,42,1,0,10000.0,7,7,21,1,1,1,1,1,2,0,0,0,1,1,0,0,0,0
2020-05-31,1090101543288,1,55,0,0,27000.0,6,6,9,1,1,1,0,1,1,2,2,417,1,1,1,0,0,0
2020-05-31,1090101554981,0,26,0,0,26000.0,0,0,9,1,1,1,1,1,3,0,0,18,1,1,0,0,0,0
2020-05-31,1090101560000,0,32,0,0,25000.0,6,15,40,1,1,1,1,1,1,0,0,2277,1,1,0,0,0,0
2020-05-31,1090101588494,1,36,0,0,31000.0,13,13,9,1,1,1,1,1,1,0,0,249,1,1,0,0,0,0
2020-05-31,1090101599721,1,40,0,0,10000.0,4,4,40,1,1,1,0,1,2,1,1,128,1,1,0,1,0,0
2020-05-31,1090101606051,1,56,1,1,180000.0,6,6,73,1,1,1,1,1,1,0,0,1672,1,1,0,0,0,0
2020-05-31,1090101622579,1,76,1,1,5000.0,7,7,21,1,0,1,0,1,2,0,0,206,1,1,0,0,0,0
2020-05-31,1090200000264,0,74,1,0,12000.0,7,7,4,1,1,1,1,1,4,0,0,1058,1,0,0,0,1,2
2020-05-31,1090200007943,0,51,0,0,20000.0,3,3,7,1,1,1,1,1,2,0,0,237,1,1,0,0,0,0
2020-05-31,1090200020362,0,66,0,1,30000.0,2,108,163,1,1,1,1,2,3,1,1,3935,0,1,2,1,0,0
2020-05-31,1090200026719,0,73,0,0,40000.0,7,7,4,1,1,1,1,1,1,0,0,648,1,0,0,0,0,0
2020-05-31,1090200031020,0,65,1,0,20000.0,2,2,8,1,1,1,1,1,2,0,0,1511,1,1,0,0,0,0
2020-05-31,1090200032697,0,69,0,0,6500.0,2,2,8,1,0,1,1,1,3,0,0,682,1,1,1,1,0,0
2020-05-31,1090200040924,0,61,0,1,20500.0,2,2,43,1,1,1,1,1,3,0,0,1395,1,1,1,1,0,0
2020-05-31,1090200041459,0,43,0,0,20000.0,3,6,99,1,1,1,1,2,2,1,1,2659,0,1,2,2,0,0
2020-05-31,1090200044474,0,62,0,0,30000.0,7,7,7,1,1,1,1,1,3,0,1,932,1,1,0,0,0,0
2020-05-31,1090200045837,0,57,0,0,3000.0,2,20,10,0,0,1,1,1,2,0,0,16,1,0,0,0,0,0
2020-05-31,1090200058726,0,57,1,1,58000.0,7,76,13,0,1,1,1,1,0,0,1,723,1,1,0,0,0,0
2020-05-31,1090200080683,0,57,1,0,3000.0,2,2,17,0,0,1,1,1,1,0,0,71,1,1,0,0,0,0
2020-05-31,1090200081400,0,63,1,1,110000.0,13,13,163,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0
2020-05-31,1090200083682,0,43,1,0,20000.0,6,6,13,1,1,1,1,1,2,0,0,1449,1,1,0,0,1,6
2020-05-31,1090200089559,0,55,0,0,60000.0,5,119,6,1,1,1,1,1,1,0,0,2546,1,1,0,0,0,0
2020-05-31,1090200089885,0,58,1,1,230000.0,0,39,163,1,1,1,1,2,1,0,1,3195,0,1,2,2,0,0
2020-05-31,1090200102148,0,48,1,1,1000.0,9,100,8,0,0,1,1,1,2,0,0,43,1,1,0,0,1,10
2020-05-31,1090200108791,0,46,1,0,27000.0,6,6,99,1,1,1,1,1,0,0,0,1281,0,1,0,0,0,0
2020-05-31,1090200110566,0,51,1,0,3000.0,7,7,99,0,0,1,1,1,4,0,0,158,0,1,0,0,0,0
2020-05-31,1090200122271,0,58,0,0,5000.0,4,4,6,0,0,1,1,1,2,0,0,93,1,1,0,0,0,0
2020-05-31,1090200130885,0,55,0,0,3500.0,3,3,20,1,0,1,1,1,2,0,0,257,1,1,0,0,0,0
2020-05-31,1090200142794,0,39,0,0,30100.0,3,3,31,1,0,1,1,1,1,0,0,973,1,0,0,0,0,0
2020-05-31,1090200164429,0,45,1,0,4000.0,7,7,10,1,1,1,1,1,3,0,0,271,1,0,0,0,1,5
2020-05-31,1090200168904,0,62,0,0,195000.0,3,110,13,1,1,1,1,1,0,0,0,2197,1,1,0,0,0,0
2020-05-31,1090200200620,0,72,1,1,15000.0,10,10,11,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0
2020-05-31,1090200215007,0,45,0,0,50000.0,10,10,13,1,1,1,0,1,1,0,0,2348,1,1,0,0,1,10
2020-05-31,1090200233595,0,52,1,0,20100.0,3,3,7,1,1,1,1,1,1,0,0,245,1,1,1,0,0,0
2020-05-31,1090200240290,0,59,0,0,80000.0,3,3,7,1,1,1,1,1,2,0,0,3795,1,1,0,0,0,0
2020-05-31,1090200255823,0,79,0,0,30000.0,11,11,99,1,1,1,1,1,1,0,0,1604,0,1,0,0,0,0
